Time,avR
5.107870555333599,0.644
5.109868158210148,0.645
5.111865761086696,0.646
5.113863363963244,0.647
5.115860966839792,0.646
5.11785856971634,0.648
5.119856172592888,0.651
5.121853775469436,0.652
5.123851378345984,0.648
5.125848981222532,0.648
5.127846584099081,0.651
5.129844186975629,0.653
5.131841789852177,0.653
5.133839392728725,0.651
5.135836995605273,0.651
5.137834598481821,0.653
5.139832201358369,0.657
5.141829804234917,0.657
5.143827407111465,0.653
5.145825009988014,0.657
5.147822612864562,0.663
5.14982021574111,0.664
5.151817818617658,0.665
5.1538154214942065,0.664
5.1558130243707545,0.666
5.1578106272473025,0.666
5.159808230123851,0.668
5.161805833000399,0.672
5.163803435876948,0.673
5.165801038753496,0.666
5.167798641630044,0.663
5.169796244506592,0.662
5.17179384738314,0.659
5.173791450259688,0.662
5.175789053136236,0.652
5.177786656012784,0.635
5.179784258889332,0.624
5.181781861765881,0.606
5.183779464642429,0.589
5.185777067518977,0.568
5.187774670395525,0.547
5.189772273272073,0.526
5.191769876148621,0.506
5.193767479025169,0.48
5.195765081901717,0.443
5.197762684778265,0.397
5.199760287654814,0.349
5.201757890531362,0.302
5.20375549340791,0.243
5.205753096284458,0.183
5.207750699161006,0.124
5.209748302037554,0.067
5.211745904914102,0.015
5.21374350779065,-0.025
5.2157411106671985,-0.06
5.217738713543747,-0.106
5.2197363164202955,-0.144
5.2217339192968435,-0.171
5.2237315221733915,-0.182
5.22572912504994,-0.189
5.227726727926488,-0.196
5.229724330803036,-0.198
5.231721933679584,-0.194
5.233719536556132,-0.188
5.235717139432681,-0.177
5.237714742309229,-0.152
5.239712345185777,-0.125
5.241709948062325,-0.091
5.243707550938873,-0.059
5.245705153815421,-0.033
5.247702756691969,-0.003
5.249700359568517,0.028
5.251697962445065,0.058
5.253695565321614,0.087
5.255693168198162,0.117
5.25769077107471,0.144
5.259688373951258,0.159
5.261685976827806,0.173
5.263683579704354,0.202
5.265681182580902,0.232
5.26767878545745,0.271
5.269676388333998,0.309
5.271673991210547,0.329
5.273671594087095,0.348
5.275669196963643,0.365
5.277666799840191,0.378
5.279664402716739,0.394
5.2816620055932875,0.411
5.2836596084698355,0.428
5.2856572113463836,0.447
5.287654814222932,0.459
5.2896524170994805,0.469
5.291650019976029,0.49
5.293647622852577,0.508
5.295645225729125,0.522
5.297642828605673,0.532
5.299640431482221,0.533
5.301638034358769,0.536
5.303635637235317,0.546
5.305633240111865,0.554
5.307630842988414,0.562
5.309628445864962,0.568
5.31162604874151,0.57
5.313623651618058,0.571
5.315621254494606,0.567
5.317618857371154,0.57
5.319616460247702,0.576
5.32161406312425,0.579
5.323611666000798,0.586
5.325609268877346,0.59
5.327606871753895,0.594
5.329604474630443,0.595
5.331602077506991,0.597
5.333599680383539,0.603
5.335597283260087,0.602
5.337594886136635,0.606
5.339592489013183,0.608
5.341590091889731,0.609
5.3435876947662795,0.607
5.345585297642828,0.605
5.3475829005193765,0.608
5.3495805033959245,0.613
5.3515781062724725,0.614
5.353575709149021,0.609
5.355573312025569,0.612
5.357570914902117,0.615
5.359568517778665,0.615
5.361566120655213,0.616
5.363563723531762,0.618
5.36556132640831,0.62
5.367558929284858,0.617
5.369556532161406,0.616
5.371554135037954,0.62
5.373551737914502,0.625
5.37554934079105,0.625
5.377546943667598,0.633
5.379544546544146,0.625
5.381542149420695,0.617
5.383539752297243,0.624
5.385537355173791,0.622
5.387534958050339,0.623
5.389532560926887,0.617
5.391530163803435,0.616
5.393527766679983,0.617
5.395525369556531,0.614
5.397522972433079,0.617
5.399520575309628,0.62
5.401518178186176,0.624
5.403515781062724,0.624
5.405513383939272,0.625
5.40751098681582,0.625
5.4095085896923685,0.625
5.4115061925689165,0.623
5.413503795445465,0.622
5.415501398322013,0.624
5.4174990011985615,0.625
5.41949660407511,0.622
5.421494206951658,0.62
5.423491809828206,0.619
5.425489412704754,0.618
5.427487015581302,0.622
5.42948461845785,0.623
5.431482221334398,0.622
5.433479824210946,0.621
5.435477427087495,0.619
5.437475029964043,0.619
5.439472632840591,0.622
5.441470235717139,0.627
5.443467838593687,0.628
5.445465441470235,0.627
5.447463044346783,0.626
5.449460647223331,0.623
5.451458250099879,0.623
5.453455852976428,0.626
5.455453455852976,0.625
5.457451058729524,0.626
5.459448661606072,0.625
5.46144626448262,0.622
5.463443867359168,0.623
5.465441470235716,0.622
5.467439073112264,0.621
5.4694366759888124,0.62
5.471434278865361,0.619
5.473431881741909,0.618
5.4754294846184575,0.618
5.4774270874950055,0.613
5.4794246903715536,0.61
5.481422293248102,0.611
5.48341989612465,0.609
5.485417499001198,0.61
5.487415101877746,0.606
5.489412704754295,0.606
5.491410307630843,0.608
5.493407910507391,0.611
5.495405513383939,0.614
5.497403116260487,0.611
5.499400719137035,0.616
5.501398322013583,0.616
5.503395924890131,0.615
5.505393527766679,0.612
5.507391130643228,0.611
5.509388733519776,0.612
5.511386336396324,0.61
5.513383939272872,0.613
5.51538154214942,0.608
5.517379145025968,0.607
5.519376747902516,0.607
5.521374350779064,0.608
5.523371953655612,0.61
5.525369556532161,0.603
5.527367159408709,0.6
5.529364762285257,0.597
5.531362365161805,0.595
5.533359968038353,0.596
5.535357570914901,0.598
5.5373551737914495,0.598
5.5393527766679975,0.594
5.541350379544546,0.59
5.5433479824210945,0.594
5.5453455852976425,0.599
5.547343188174191,0.594
5.549340791050739,0.593
5.551338393927287,0.592
5.553335996803835,0.59
5.555333599680383,0.59
5.557331202556931,0.586
5.559328805433479,0.582
5.561326408310028,0.581
5.563324011186576,0.581
5.565321614063124,0.582
5.567319216939672,0.582
5.56931681981622,0.584
5.571314422692768,0.584
5.573312025569316,0.583
5.575309628445864,0.581
5.577307231322412,0.581
5.579304834198961,0.578
5.581302437075509,0.577
5.583300039952057,0.58
5.585297642828605,0.581
5.587295245705153,0.58
5.589292848581701,0.575
5.591290451458249,0.573
5.593288054334797,0.572
5.595285657211345,0.569
5.597283260087894,0.565
5.599280862964442,0.567
5.60127846584099,0.573
5.6032760687175385,0.573
5.6052736715940865,0.565
5.607271274470635,0.562
5.609268877347183,0.56
5.611266480223731,0.559
5.613264083100279,0.562
5.615261685976828,0.56
5.617259288853376,0.558
5.619256891729924,0.559
5.621254494606472,0.556
5.62325209748302,0.549
5.625249700359568,0.548
5.627247303236116,0.548
5.629244906112664,0.544
5.631242508989212,0.54
5.633240111865761,0.539
5.635237714742309,0.536
5.637235317618857,0.534
5.639232920495405,0.531
5.641230523371953,0.529
5.643228126248501,0.529
5.645225729125049,0.523
5.647223332001597,0.525
5.649220934878145,0.523
5.651218537754694,0.519
5.653216140631242,0.522
5.65521374350779,0.523
5.657211346384338,0.519
5.659208949260886,0.512
5.661206552137434,0.508
5.663204155013982,0.508
5.6652017578905305,0.504
5.6671993607670785,0.499
5.6691969636436275,0.499
5.6711945665201755,0.499
5.6731921693967235,0.494
5.675189772273272,0.49
5.67718737514982,0.487
5.679184978026368,0.482
5.681182580902916,0.482
5.683180183779464,0.478
5.685177786656012,0.478
5.687175389532561,0.481
5.689172992409109,0.475
5.691170595285657,0.474
5.693168198162205,0.475
5.695165801038753,0.469
5.697163403915301,0.466
5.699161006791849,0.465
5.701158609668397,0.46
5.703156212544945,0.455
5.705153815421494,0.456
5.707151418298042,0.455
5.70914902117459,0.453
5.711146624051138,0.448
5.713144226927686,0.441
5.715141829804234,0.441
5.717139432680782,0.433
5.71913703555733,0.431
5.721134638433878,0.433
5.723132241310427,0.429
5.725129844186975,0.425
5.727127447063523,0.422
5.729125049940071,0.421
5.7311226528166195,0.419
5.7331202556931675,0.418
5.735117858569716,0.419
5.737115461446264,0.414
5.739113064322812,0.407
5.741110667199361,0.408
5.743108270075909,0.406
5.745105872952457,0.406
5.747103475829005,0.408
5.749101078705553,0.404
5.751098681582101,0.404
5.753096284458649,0.402
5.755093887335197,0.398
5.757091490211745,0.4
5.759089093088294,0.399
5.761086695964842,0.395
5.76308429884139,0.392
5.765081901717938,0.392
5.767079504594486,0.392
5.769077107471034,0.388
5.771074710347582,0.39
5.77307231322413,0.395
5.775069916100678,0.395
5.777067518977227,0.396
5.779065121853775,0.397
5.781062724730323,0.397
5.783060327606871,0.397
5.785057930483419,0.398
5.787055533359967,0.406
5.789053136236515,0.405
5.7910507391130635,0.407
5.7930483419896115,0.412
5.79504594486616,0.412
5.7970435477427085,0.409
5.7990411506192565,0.411
5.801038753495805,0.417
5.803036356372353,0.42
5.805033959248901,0.429
5.807031562125449,0.433
5.809029165001997,0.435
5.811026767878545,0.438
5.813024370755094,0.441
5.815021973631642,0.443
5.81701957650819,0.447
5.819017179384738,0.452
5.821014782261286,0.455
5.823012385137834,0.461
5.825009988014382,0.466
5.82700759089093,0.47
5.829005193767478,0.471
5.831002796644027,0.473
5.833000399520575,0.478
5.834998002397123,0.479
5.836995605273671,0.482
5.838993208150219,0.488
5.840990811026767,0.494
5.842988413903315,0.501
5.844986016779863,0.508
5.846983619656411,0.512
5.84898122253296,0.514
5.850978825409508,0.519
5.852976428286056,0.526
5.854974031162604,0.532
5.856971634039152,0.535
5.8589692369157005,0.538
5.8609668397922485,0.535
5.862964442668797,0.535
5.864962045545345,0.544
5.8669596484218935,0.549
5.868957251298442,0.553
5.87095485417499,0.552
5.872952457051538,0.55
5.874950059928086,0.553
5.876947662804634,0.552
5.878945265681182,0.559
5.88094286855773,0.569
5.882940471434278,0.567
5.884938074310827,0.566
5.886935677187375,0.569
5.888933280063923,0.57
5.890930882940471,0.57
5.892928485817019,0.569
5.894926088693567,0.568
5.896923691570115,0.568
5.898921294446663,0.571
5.900918897323211,0.575
5.90291650019976,0.575
5.904914103076308,0.574
5.906911705952856,0.577
5.908909308829404,0.581
5.910906911705952,0.58
5.9129045145825,0.583
5.914902117459048,0.587
5.916899720335596,0.584
5.9188973232121445,0.586
5.920894926088693,0.589
5.922892528965241,0.59
5.9248901318417895,0.59
5.9268877347183375,0.589
5.928885337594886,0.591
5.930882940471434,0.591
5.932880543347982,0.596
5.93487814622453,0.597
5.936875749101078,0.596
5.938873351977627,0.592
5.940870954854175,0.587
5.942868557730723,0.589
5.944866160607271,0.589
5.946863763483819,0.588
5.948861366360367,0.589
5.950858969236915,0.592
5.952856572113463,0.59
5.954854174990011,0.586
5.95685177786656,0.588
5.958849380743108,0.586
5.960846983619656,0.583
5.962844586496204,0.596
5.964842189372752,0.607
5.9668397922493,0.603
5.968837395125848,0.595
5.970834998002396,0.59
5.972832600878944,0.593
5.974830203755493,0.597
5.976827806632041,0.594
5.978825409508589,0.593
5.980823012385137,0.595
5.982820615261685,0.595
5.9848182181382334,0.596
5.9868158210147815,0.596
5.9888134238913295,0.594
5.990811026767878,0.59
5.9928086296444265,0.589
5.9948062325209746,0.591
5.996803835397523,0.593
5.998801438274071,0.592
6.000799041150619,0.596
6.002796644027167,0.596
6.004794246903715,0.598
6.006791849780263,0.598
6.008789452656811,0.592
6.01078705553336,0.598
6.012784658409908,0.597
6.014782261286456,0.595
6.016779864163004,0.596
6.018777467039552,0.6
6.0207750699161,0.599
6.022772672792648,0.594
6.024770275669196,0.597
6.026767878545744,0.598
6.028765481422293,0.6
6.030763084298841,0.597
6.032760687175389,0.593
6.034758290051937,0.591
6.036755892928485,0.59
6.038753495805033,0.591
6.040751098681581,0.592
6.042748701558129,0.595
6.044746304434677,0.599
6.046743907311226,0.603
6.048741510187774,0.602
6.050739113064322,0.596
6.0527367159408705,0.591
6.0547343188174185,0.591
6.056731921693967,0.593
6.058729524570515,0.592
6.060727127447063,0.59
6.062724730323611,0.59
6.06472233320016,0.59
6.066719936076708,0.591
6.068717538953256,0.591
6.070715141829804,0.591
6.072712744706352,0.594
6.0747103475829,0.598
6.076707950459448,0.597
6.078705553335996,0.594
6.080703156212544,0.597
6.082700759089093,0.593
6.084698361965641,0.592
6.086695964842189,0.597
6.088693567718737,0.598
6.090691170595285,0.602
6.092688773471833,0.602
6.094686376348381,0.601
6.096683979224929,0.6
6.098681582101477,0.603
6.100679184978026,0.599
6.102676787854574,0.596
6.104674390731122,0.602
6.10667199360767,0.604
6.108669596484218,0.606
6.110667199360766,0.599
6.1126648022373145,0.592
6.1146624051138625,0.593
6.1166600079904105,0.6
6.1186576108669595,0.602
6.1206552137435075,0.6
6.122652816620056,0.601
6.124650419496604,0.598
6.126648022373152,0.597
6.1286456252497,0.604
6.130643228126248,0.607
6.132640831002796,0.609
6.134638433879344,0.609
6.136636036755892,0.603
6.138633639632441,0.604
6.140631242508989,0.608
6.142628845385537,0.609
6.144626448262085,0.611
6.146624051138633,0.614
6.148621654015181,0.617
6.150619256891729,0.609
6.152616859768277,0.603
6.154614462644825,0.606
6.156612065521374,0.603
6.158609668397922,0.607
6.16060727127447,0.608
6.162604874151018,0.601
6.164602477027566,0.599
6.166600079904114,0.602
6.168597682780662,0.606
6.17059528565721,0.61
6.172592888533758,0.612
6.174590491410307,0.618
6.176588094286855,0.618
6.1785856971634034,0.611
6.1805833000399515,0.613
6.1825809029164995,0.611
6.184578505793048,0.611
6.186576108669596,0.615
6.188573711546144,0.612
6.190571314422692,0.612
6.192568917299241,0.612
6.194566520175789,0.608
6.196564123052337,0.613
6.198561725928885,0.618
6.200559328805433,0.611
6.202556931681981,0.612
6.204554534558529,0.615
6.206552137435077,0.616
6.208549740311625,0.617
6.210547343188174,0.617
6.212544946064722,0.616
6.21454254894127,0.616
6.216540151817818,0.62
6.218537754694366,0.621
6.220535357570914,0.62
6.222532960447462,0.621
6.22453056332401,0.623
6.226528166200558,0.623
6.228525769077107,0.62
6.230523371953655,0.618
6.232520974830203,0.619
6.234518577706751,0.618
6.236516180583299,0.613
6.238513783459847,0.611
6.2405113863363955,0.615
6.2425089892129435,0.617
6.2445065920894915,0.62
6.2465041949660405,0.619
6.2485017978425885,0.617
6.250499400719137,0.617
6.252497003595685,0.617
6.254494606472233,0.624
6.256492209348781,0.625
6.258489812225329,0.625
6.260487415101877,0.626
6.262485017978425,0.619
6.264482620854974,0.617
6.266480223731522,0.616
6.26847782660807,0.618
6.270475429484618,0.62
6.272473032361166,0.618
6.274470635237714,0.617
6.276468238114262,0.619
6.27846584099081,0.621
6.280463443867358,0.617
6.282461046743907,0.618
6.284458649620455,0.617
6.286456252497003,0.619
6.288453855373551,0.622
6.290451458250099,0.622
6.292449061126647,0.625
6.294446664003195,0.624
6.296444266879743,0.628
6.298441869756291,0.624
6.30043947263284,0.624
6.302437075509388,0.625
6.304434678385936,0.62
6.3064322812624845,0.623
6.3084298841390325,0.625
6.3104274870155805,0.627
6.312425089892129,0.624
6.314422692768677,0.62
6.316420295645225,0.621
6.318417898521774,0.623
6.320415501398322,0.621
6.32241310427487,0.62
6.324410707151418,0.624
6.326408310027966,0.625
6.328405912904514,0.627
6.330403515781062,0.628
6.33240111865761,0.628
6.334398721534158,0.628
6.336396324410707,0.628
6.338393927287255,0.631
6.340391530163803,0.631
6.342389133040351,0.631
6.344386735916899,0.63
6.346384338793447,0.625
6.348381941669995,0.626
6.350379544546543,0.628
6.352377147423091,0.626
6.35437475029964,0.627
6.356372353176188,0.629
6.358369956052736,0.625
6.360367558929284,0.626
6.362365161805832,0.628
6.36436276468238,0.619
6.366360367558928,0.619
6.3683579704354765,0.626
6.3703555733120245,0.63
6.372353176188573,0.632
6.3743507790651215,0.631
6.3763483819416695,0.629
6.378345984818218,0.629
6.380343587694766,0.631
6.382341190571314,0.63
6.384338793447862,0.625
6.38633639632441,0.624
6.388333999200958,0.631
6.390331602077507,0.631
6.392329204954055,0.628
6.394326807830603,0.632
6.396324410707151,0.626
6.398322013583699,0.626
6.400319616460247,0.628
6.402317219336795,0.63
6.404314822213343,0.635
6.406312425089891,0.629
6.40831002796644,0.627
6.410307630842988,0.629
6.412305233719536,0.631
6.414302836596084,0.633
6.416300439472632,0.631
6.41829804234918,0.63
6.420295645225728,0.627
6.422293248102276,0.63
6.424290850978824,0.632
6.426288453855373,0.626
6.428286056731921,0.632
6.430283659608469,0.634
6.432281262485017,0.629
6.4342788653615655,0.628
6.4362764682381135,0.628
6.4382740711146615,0.632
6.44027167399121,0.631
6.442269276867758,0.629
6.444266879744307,0.629
6.446264482620855,0.629
6.448262085497403,0.63
6.450259688373951,0.631
6.452257291250499,0.633
6.454254894127047,0.632
6.456252497003595,0.63
6.458250099880143,0.634
6.460247702756691,0.637
6.46224530563324,0.633
6.464242908509788,0.63
6.466240511386336,0.63
6.468238114262884,0.629
6.470235717139432,0.626
6.47223332001598,0.625
6.474230922892528,0.621
6.476228525769076,0.625
6.478226128645624,0.629
6.480223731522173,0.631
6.482221334398721,0.632
6.484218937275269,0.63
6.486216540151817,0.631
6.488214143028365,0.633
6.490211745904913,0.632
6.492209348781461,0.632
6.494206951658009,0.635
6.4962045545345575,0.636
6.498202157411106,0.634
6.5001997602876544,0.636
6.5021973631642025,0.638
6.5041949660407505,0.634
6.506192568917299,0.634
6.508190171793847,0.633
6.510187774670395,0.634
6.512185377546943,0.634
6.514182980423491,0.628
6.51618058330004,0.631
6.518178186176588,0.636
6.520175789053136,0.633
6.522173391929684,0.631
6.524170994806232,0.631
6.52616859768278,0.626
6.528166200559328,0.626
6.530163803435876,0.628
6.532161406312424,0.628
6.534159009188973,0.627
6.536156612065521,0.628
6.538154214942069,0.63
6.540151817818617,0.628
6.542149420695165,0.624
6.544147023571713,0.621
6.546144626448261,0.622
6.548142229324809,0.625
6.550139832201357,0.627
6.552137435077906,0.626
6.554135037954454,0.623
6.556132640831002,0.624
6.55813024370755,0.616
6.560127846584098,0.612
6.5621254494606465,0.618
6.5641230523371945,0.623
6.5661206552137426,0.627
6.568118258090291,0.622
6.5701158609668395,0.62
6.572113463843388,0.624
6.574111066719936,0.624
6.576108669596484,0.625
6.578106272473032,0.624
6.58010387534958,0.621
6.582101478226128,0.619
6.584099081102676,0.616
6.586096683979224,0.611
6.588094286855773,0.608
6.590091889732321,0.605
6.592089492608869,0.603
6.594087095485417,0.603
6.596084698361965,0.603
6.598082301238513,0.603
6.600079904115061,0.603
6.602077506991609,0.603
6.604075109868157,0.604
6.606072712744706,0.608
6.608070315621254,0.609
6.610067918497802,0.606
6.61206552137435,0.603
6.614063124250898,0.602
6.616060727127446,0.596
6.618058330003994,0.595
6.620055932880542,0.598
6.62205353575709,0.594
6.624051138633639,0.595
6.626048741510187,0.598
6.6280463443867355,0.595
6.6300439472632835,0.594
6.6320415501398315,0.597
6.63403915301638,0.595
6.636036755892928,0.593
6.638034358769476,0.587
6.640031961646024,0.58
6.642029564522573,0.574
6.644027167399121,0.572
6.646024770275669,0.571
6.648022373152217,0.568
6.650019976028765,0.564
6.652017578905313,0.561
6.654015181781861,0.559
6.656012784658409,0.556
6.658010387534957,0.556
6.660007990411506,0.55
6.662005593288054,0.545
6.664003196164602,0.545
6.66600079904115,0.553
6.667998401917698,0.558
6.669996004794246,0.554
6.671993607670794,0.553
6.673991210547342,0.548
6.67598881342389,0.548
6.677986416300439,0.548
6.679984019176987,0.55
6.681981622053535,0.554
6.683979224930083,0.554
6.685976827806631,0.556
6.687974430683179,0.559
6.6899720335597275,0.557
6.6919696364362755,0.552
6.693967239312824,0.554
6.6959648421893725,0.554
6.6979624450659205,0.555
6.699960047942469,0.559
6.701957650819017,0.558
6.703955253695565,0.556
6.705952856572113,0.557
6.707950459448661,0.559
6.709948062325209,0.56
6.711945665201757,0.564
6.713943268078306,0.567
6.715940870954854,0.566
6.717938473831402,0.559
6.71993607670795,0.56
6.721933679584498,0.567
6.723931282461046,0.568
6.725928885337594,0.565
6.727926488214142,0.563
6.72992409109069,0.565
6.731921693967239,0.565
6.733919296843787,0.564
6.735916899720335,0.567
6.737914502596883,0.567
6.739912105473431,0.569
6.741909708349979,0.578
6.743907311226527,0.586
6.745904914103075,0.59
6.747902516979623,0.599
6.749900119856172,0.604
6.75189772273272,0.608
6.753895325609268,0.613
6.7558929284858165,0.612
6.7578905313623645,0.61
6.7598881342389125,0.613
6.761885737115461,0.618
6.763883339992009,0.624
6.765880942868557,0.624
6.767878545745106,0.623
6.769876148621654,0.63
6.771873751498202,0.63
6.77387135437475,0.635
6.775868957251298,0.641
6.777866560127846,0.642
6.779864163004394,0.642
6.781861765880942,0.643
6.78385936875749,0.642
6.785856971634039,0.642
6.787854574510587,0.649
6.789852177387135,0.651
6.791849780263683,0.647
6.793847383140231,0.648
6.795844986016779,0.646
6.797842588893327,0.642
6.799840191769875,0.648
6.801837794646423,0.651
6.803835397522972,0.652
6.80583300039952,0.652
6.807830603276068,0.65
6.809828206152616,0.652
6.811825809029164,0.652
6.813823411905712,0.654
6.81582101478226,0.652
6.8178186176588085,0.652
6.8198162205353565,0.656
6.8218138234119055,0.656
6.8238114262884535,0.653
6.8258090291650015,0.654
6.82780663204155,0.656
6.829804234918098,0.656
6.831801837794646,0.658
6.833799440671194,0.655
6.835797043547742,0.654
6.83779464642429,0.653
6.839792249300839,0.652
6.841789852177387,0.656
6.843787455053935,0.656
6.845785057930483,0.654
6.847782660807031,0.648
6.849780263683579,0.65
6.851777866560127,0.655
6.853775469436675,0.658
6.855773072313223,0.656
6.857770675189772,0.653
6.85976827806632,0.658
6.861765880942868,0.658
6.863763483819416,0.655
6.865761086695964,0.654
6.867758689572512,0.659
6.86975629244906,0.669
6.871753895325608,0.671
6.873751498202156,0.67
6.875749101078705,0.673
6.877746703955253,0.676
6.879744306831801,0.677
6.881741909708349,0.676
6.8837395125848975,0.673
6.8857371154614455,0.667
6.8877347183379936,0.667
6.889732321214542,0.661
6.89172992409109,0.643
6.893727526967639,0.621
6.895725129844187,0.604
6.897722732720735,0.587
6.899720335597283,0.566
6.901717938473831,0.546
6.903715541350379,0.522
6.905713144226927,0.506
6.907710747103475,0.482
6.909708349980023,0.441
6.911705952856572,0.392
6.91370355573312,0.343
6.915701158609668,0.291
6.917698761486216,0.231
6.919696364362764,0.176
6.921693967239312,0.117
6.92369157011586,0.064
6.925689172992408,0.013
6.927686775868956,-0.033
6.929684378745505,-0.067
6.931681981622053,-0.113
6.933679584498601,-0.15
6.935677187375149,-0.175
6.937674790251697,-0.194
6.939672393128245,-0.203
6.941669996004793,-0.215
6.943667598881341,-0.217
6.9456652017578895,-0.212
6.947662804634438,-0.207
6.9496604075109865,-0.196
6.9516580103875345,-0.173
6.9536556132640825,-0.154
6.955653216140631,-0.13
6.957650819017179,-0.099
6.959648421893727,-0.073
6.961646024770275,-0.042
6.963643627646823,-0.01
6.965641230523371,0.024
6.96763883339992,0.053
6.969636436276468,0.079
6.971634039153016,0.107
6.973631642029564,0.129
6.975629244906112,0.144
6.97762684778266,0.169
6.979624450659208,0.203
6.981622053535756,0.24
6.983619656412304,0.279
6.985617259288853,0.301
6.987614862165401,0.32
6.989612465041949,0.337
6.991610067918497,0.349
6.993607670795045,0.37
6.995605273671593,0.39
6.997602876548141,0.405
6.999600479424689,0.421
7.001598082301237,0.443
7.003595685177786,0.46
7.005593288054334,0.477
7.007590890930882,0.491
7.00958849380743,0.509
7.0115860966839785,0.521
7.0135836995605265,0.521
7.015581302437075,0.523
7.017578905313623,0.53
7.019576508190171,0.538
7.02157411106672,0.542
7.023571713943268,0.553
7.025569316819816,0.561
7.027566919696364,0.555
7.029564522572912,0.562
7.03156212544946,0.574
7.033559728326008,0.575
7.035557331202556,0.582
7.037554934079104,0.585
7.039552536955653,0.587
7.041550139832201,0.591
7.043547742708749,0.591
7.045545345585297,0.593
7.047542948461845,0.599
7.049540551338393,0.599
7.051538154214941,0.595
7.053535757091489,0.598
7.055533359968037,0.605
7.057530962844586,0.61
7.059528565721134,0.607
7.061526168597682,0.606
7.06352377147423,0.607
7.065521374350778,0.604
7.067518977227326,0.607
7.069516580103874,0.606
7.0715141829804224,0.603
7.0735117858569705,0.604
7.075509388733519,0.604
7.0775069916100675,0.607
7.0795045944866155,0.607
7.0815021973631636,0.609
7.083499800239712,0.616
7.08549740311626,0.618
7.087495005992808,0.618
7.089492608869356,0.616
7.091490211745904,0.615
7.093487814622453,0.609
7.095485417499001,0.61
7.097483020375549,0.614
7.099480623252097,0.613
7.101478226128645,0.613
7.103475829005193,0.617
7.105473431881741,0.618
7.107471034758289,0.616
7.109468637634837,0.615
7.111466240511386,0.614
7.113463843387934,0.614
7.115461446264482,0.613
7.11745904914103,0.61
7.119456652017578,0.602
7.121454254894126,0.6
7.123451857770674,0.603
7.125449460647222,0.6
7.12744706352377,0.6
7.129444666400319,0.604
7.131442269276867,0.604
7.133439872153415,0.605
7.135437475029963,0.606
7.137435077906511,0.601
7.1394326807830595,0.599
7.1414302836596075,0.6
7.143427886536156,0.601
7.145425489412704,0.603
7.1474230922892525,0.603
7.149420695165801,0.601
7.151418298042349,0.601
7.153415900918897,0.598
7.155413503795445,0.592
7.157411106671993,0.593
7.159408709548541,0.595
7.161406312425089,0.596
7.163403915301637,0.6
7.165401518178186,0.605
7.167399121054734,0.604
7.169396723931282,0.602
7.17139432680783,0.602
7.173391929684378,0.602
7.175389532560926,0.602
7.177387135437474,0.599
7.179384738314022,0.593
7.18138234119057,0.59
7.183379944067119,0.589
7.185377546943667,0.591
7.187375149820215,0.593
7.189372752696763,0.589
7.191370355573311,0.589
7.193367958449859,0.593
7.195365561326407,0.594
7.197363164202955,0.593
7.1993607670795035,0.589
7.201358369956052,0.589
7.2033559728326,0.586
7.2053535757091485,0.588
7.2073511785856965,0.591
7.209348781462245,0.587
7.211346384338793,0.586
7.213343987215341,0.585
7.215341590091889,0.584
7.217339192968437,0.581
7.219336795844986,0.578
7.221334398721534,0.583
7.223332001598082,0.584
7.22532960447463,0.582
7.227327207351178,0.584
7.229324810227726,0.577
7.231322413104274,0.575
7.233320015980822,0.573
7.23531761885737,0.572
7.237315221733919,0.57
7.239312824610467,0.568
7.241310427487015,0.57
7.243308030363563,0.571
7.245305633240111,0.572
7.247303236116659,0.568
7.249300838993207,0.565
7.251298441869755,0.566
7.253296044746303,0.571
7.255293647622852,0.565
7.2572912504994,0.556
7.259288853375948,0.56
7.261286456252496,0.566
7.263284059129044,0.567
7.2652816620055924,0.564
7.2672792648821405,0.562
7.2692768677586885,0.564
7.271274470635237,0.562
7.2732720735117855,0.558
7.2752696763883336,0.554
7.277267279264882,0.552
7.27926488214143,0.556
7.281262485017978,0.561
7.283260087894526,0.556
7.285257690771074,0.552
7.287255293647622,0.553
7.28925289652417,0.55
7.291250499400719,0.543
7.293248102277267,0.544
7.295245705153815,0.55
7.297243308030363,0.549
7.299240910906911,0.549
7.301238513783459,0.547
7.303236116660007,0.541
7.305233719536555,0.539
7.307231322413103,0.543
7.309228925289652,0.545
7.3112265281662,0.541
7.313224131042748,0.539
7.315221733919296,0.533
7.317219336795844,0.529
7.319216939672392,0.527
7.32121454254894,0.527
7.323212145425488,0.528
7.325209748302036,0.526
7.327207351178585,0.527
7.329204954055133,0.53
7.331202556931681,0.536
7.3332001598082295,0.536
7.3351977626847775,0.533
7.337195365561326,0.53
7.339192968437874,0.526
7.341190571314422,0.52
7.34318817419097,0.518
7.345185777067519,0.52
7.347183379944067,0.516
7.349180982820615,0.508
7.351178585697163,0.505
7.353176188573711,0.504
7.355173791450259,0.499
7.357171394326807,0.496
7.359168997203355,0.495
7.361166600079903,0.491
7.363164202956452,0.486
7.365161805833,0.484
7.367159408709548,0.473
7.369157011586096,0.472
7.371154614462644,0.476
7.373152217339192,0.474
7.37514982021574,0.475
7.377147423092288,0.467
7.379145025968836,0.463
7.381142628845385,0.463
7.383140231721933,0.459
7.385137834598481,0.455
7.387135437475029,0.453
7.389133040351577,0.448
7.391130643228125,0.441
7.3931282461046735,0.442
7.3951258489812215,0.44
7.3971234518577695,0.438
7.3991210547343185,0.436
7.4011186576108665,0.432
7.403116260487415,0.43
7.405113863363963,0.426
7.407111466240511,0.421
