Time,avL
4.658409908110267,0.506
4.660407510986816,0.509
4.662405113863364,0.509
4.664402716739912,0.511
4.66640031961646,0.509
4.668397922493008,0.509
4.670395525369556,0.512
4.672393128246104,0.511
4.674390731122652,0.513
4.6763883339992,0.512
4.678385936875749,0.511
4.680383539752297,0.511
4.682381142628845,0.509
4.684378745505393,0.505
4.686376348381941,0.503
4.688373951258489,0.503
4.690371554135037,0.506
4.692369157011585,0.509
4.694366759888133,0.506
4.696364362764682,0.505
4.69836196564123,0.507
4.700359568517778,0.503
4.702357171394326,0.501
4.7043547742708745,0.509
4.7063523771474225,0.51
4.7083499800239705,0.514
4.710347582900519,0.513
4.712345185777067,0.507
4.714342788653616,0.508
4.716340391530164,0.504
4.718337994406712,0.504
4.72033559728326,0.5
4.722333200159808,0.497
4.724330803036356,0.504
4.726328405912904,0.508
4.728326008789452,0.509
4.730323611666,0.509
4.732321214542549,0.508
4.734318817419097,0.505
4.736316420295645,0.505
4.738314023172193,0.507
4.740311626048741,0.505
4.742309228925289,0.505
4.744306831801837,0.503
4.746304434678385,0.504
4.748302037554933,0.506
4.750299640431482,0.507
4.75229724330803,0.506
4.754294846184578,0.507
4.756292449061126,0.512
4.758290051937674,0.514
4.760287654814222,0.514
4.76228525769077,0.511
4.764282860567318,0.509
4.7662804634438665,0.51
4.768278066320415,0.508
4.770275669196963,0.507
4.7722732720735115,0.506
4.7742708749500595,0.509
4.776268477826608,0.512
4.778266080703156,0.51
4.780263683579704,0.508
4.782261286456252,0.506
4.7842588893328,0.508
4.786256492209349,0.513
4.788254095085897,0.511
4.790251697962445,0.507
4.792249300838993,0.503
4.794246903715541,0.503
4.796244506592089,0.504
4.798242109468637,0.504
4.800239712345185,0.501
4.802237315221733,0.499
4.804234918098282,0.502
4.80623252097483,0.501
4.808230123851378,0.501
4.810227726727926,0.499
4.812225329604474,0.5
4.814222932481022,0.503
4.81622053535757,0.502
4.818218138234118,0.503
4.820215741110666,0.503
4.822213343987215,0.506
4.824210946863763,0.509
4.826208549740311,0.511
4.828206152616859,0.512
4.830203755493407,0.509
4.8322013583699555,0.509
4.8341989612465035,0.507
4.8361965641230515,0.511
4.8381941669996,0.514
4.8401917698761485,0.512
4.842189372752697,0.51
4.844186975629245,0.507
4.846184578505793,0.507
4.848182181382341,0.509
4.850179784258889,0.511
4.852177387135437,0.512
4.854174990011985,0.511
4.856172592888533,0.503
4.858170195765082,0.502
4.86016779864163,0.505
4.862165401518178,0.502
4.864163004394726,0.502
4.866160607271274,0.499
4.868158210147822,0.499
4.87015581302437,0.506
4.872153415900918,0.507
4.874151018777466,0.503
4.876148621654015,0.499
4.878146224530563,0.494
4.880143827407111,0.492
4.882141430283659,0.49
4.884139033160207,0.487
4.886136636036755,0.489
4.888134238913303,0.489
4.890131841789851,0.489
4.892129444666399,0.488
4.894127047542948,0.485
4.896124650419496,0.484
4.8981222532960444,0.483
4.9001198561725925,0.48
4.9021174590491405,0.48
4.904115061925689,0.48
4.906112664802237,0.48
4.908110267678785,0.482
4.910107870555333,0.483
4.912105473431882,0.481
4.91410307630843,0.479
4.916100679184978,0.479
4.918098282061526,0.479
4.920095884938074,0.477
4.922093487814622,0.473
4.92409109069117,0.469
4.926088693567718,0.467
4.928086296444266,0.459
4.930083899320815,0.452
4.932081502197363,0.452
4.934079105073911,0.449
4.936076707950459,0.447
4.938074310827007,0.446
4.940071913703555,0.447
4.942069516580103,0.45
4.944067119456651,0.453
4.946064722333199,0.455
4.948062325209748,0.457
4.950059928086296,0.461
4.952057530962844,0.461
4.954055133839392,0.467
4.95605273671594,0.471
4.958050339592488,0.472
4.9600479424690365,0.474
4.9620455453455845,0.474
4.9640431482221326,0.478
4.9660407510986815,0.479
4.9680383539752295,0.481
4.970035956851778,0.484
4.972033559728326,0.493
4.974031162604874,0.497
4.976028765481422,0.497
4.97802636835797,0.498
4.980023971234518,0.496
4.982021574111066,0.501
4.984019176987615,0.506
4.986016779864163,0.506
4.988014382740711,0.506
4.990011985617259,0.51
4.992009588493807,0.515
4.994007191370355,0.52
4.996004794246903,0.524
4.998002397123451,0.529
4.999999999999999,0.53
5.001997602876548,0.525
5.003995205753096,0.524
5.005992808629644,0.524
5.007990411506192,0.524
5.00998801438274,0.525
5.011985617259288,0.525
5.013983220135836,0.526
5.015980823012384,0.524
5.017978425888932,0.521
5.019976028765481,0.522
5.021973631642029,0.523
5.023971234518577,0.518
5.0259688373951255,0.52
5.0279664402716735,0.523
5.0299640431482215,0.52
5.03196164602477,0.52
5.033959248901318,0.523
5.035956851777866,0.524
5.037954454654415,0.52
5.039952057530963,0.515
5.041949660407511,0.515
5.043947263284059,0.516
5.045944866160607,0.512
5.047942469037155,0.508
5.049940071913703,0.505
5.051937674790251,0.501
5.053935277666799,0.501
5.055932880543348,0.501
5.057930483419896,0.503
5.059928086296444,0.5
5.061925689172992,0.499
5.06392329204954,0.507
5.065920894926088,0.512
5.067918497802636,0.517
5.069916100679184,0.514
5.071913703555732,0.509
5.073911306432281,0.509
5.075908909308829,0.505
5.077906512185377,0.502
5.079904115061925,0.506
5.081901717938473,0.505
5.083899320815021,0.504
5.085896923691569,0.505
5.0878945265681175,0.505
5.0898921294446655,0.507
5.0918897323212144,0.51
5.0938873351977625,0.51
5.0958849380743105,0.508
5.097882540950859,0.509
5.099880143827407,0.51
5.101877746703955,0.507
5.103875349580503,0.506
5.105872952457051,0.509
5.107870555333599,0.512
5.109868158210148,0.51
5.111865761086696,0.51
5.113863363963244,0.511
5.115860966839792,0.513
5.11785856971634,0.511
5.119856172592888,0.508
5.121853775469436,0.51
5.123851378345984,0.514
5.125848981222532,0.516
5.127846584099081,0.511
5.129844186975629,0.511
5.131841789852177,0.514
5.133839392728725,0.518
5.135836995605273,0.518
5.137834598481821,0.514
5.139832201358369,0.512
5.141829804234917,0.51
5.143827407111465,0.514
5.145825009988014,0.513
5.147822612864562,0.515
5.14982021574111,0.518
5.151817818617658,0.517
5.1538154214942065,0.519
5.1558130243707545,0.521
5.1578106272473025,0.532
5.159808230123851,0.542
5.161805833000399,0.548
5.163803435876948,0.552
5.165801038753496,0.559
5.167798641630044,0.559
5.169796244506592,0.548
5.17179384738314,0.538
5.173791450259688,0.527
5.175789053136236,0.522
5.177786656012784,0.516
5.179784258889332,0.513
5.181781861765881,0.524
5.183779464642429,0.533
5.185777067518977,0.538
5.187774670395525,0.551
5.189772273272073,0.562
5.191769876148621,0.568
5.193767479025169,0.588
5.195765081901717,0.616
5.197762684778265,0.642
5.199760287654814,0.653
5.201757890531362,0.634
5.20375549340791,0.617
5.205753096284458,0.606
5.207750699161006,0.609
5.209748302037554,0.631
5.211745904914102,0.643
5.21374350779065,0.652
5.2157411106671985,0.652
5.217738713543747,0.647
5.2197363164202955,0.641
5.2217339192968435,0.638
5.2237315221733915,0.641
5.22572912504994,0.639
5.227726727926488,0.629
5.229724330803036,0.597
5.231721933679584,0.564
5.233719536556132,0.522
5.235717139432681,0.465
5.237714742309229,0.417
5.239712345185777,0.368
5.241709948062325,0.305
5.243707550938873,0.245
5.245705153815421,0.204
5.247702756691969,0.16
5.249700359568517,0.117
5.251697962445065,0.076
5.253695565321614,0.04
5.255693168198162,0.017
5.25769077107471,0.013
5.259688373951258,0.044
5.261685976827806,0.062
5.263683579704354,0.07
5.265681182580902,0.087
5.26767878545745,0.117
5.269676388333998,0.154
5.271673991210547,0.171
5.273671594087095,0.18
5.275669196963643,0.186
5.277666799840191,0.192
5.279664402716739,0.209
5.2816620055932875,0.229
5.2836596084698355,0.247
5.2856572113463836,0.258
5.287654814222932,0.272
5.2896524170994805,0.298
5.291650019976029,0.324
5.293647622852577,0.345
5.295645225729125,0.358
5.297642828605673,0.365
5.299640431482221,0.372
5.301638034358769,0.386
5.303635637235317,0.399
5.305633240111865,0.411
5.307630842988414,0.422
5.309628445864962,0.429
5.31162604874151,0.439
5.313623651618058,0.446
5.315621254494606,0.454
5.317618857371154,0.46
5.319616460247702,0.466
5.32161406312425,0.471
5.323611666000798,0.472
5.325609268877346,0.473
5.327606871753895,0.473
5.329604474630443,0.476
5.331602077506991,0.479
5.333599680383539,0.482
5.335597283260087,0.486
5.337594886136635,0.488
5.339592489013183,0.493
5.341590091889731,0.492
5.3435876947662795,0.494
5.345585297642828,0.5
5.3475829005193765,0.501
5.3495805033959245,0.499
5.3515781062724725,0.498
5.353575709149021,0.503
5.355573312025569,0.499
5.357570914902117,0.501
5.359568517778665,0.506
5.361566120655213,0.505
5.363563723531762,0.508
5.36556132640831,0.508
5.367558929284858,0.509
5.369556532161406,0.51
5.371554135037954,0.511
5.373551737914502,0.511
5.37554934079105,0.51
5.377546943667598,0.508
5.379544546544146,0.51
5.381542149420695,0.514
5.383539752297243,0.511
5.385537355173791,0.509
5.387534958050339,0.509
5.389532560926887,0.512
5.391530163803435,0.509
5.393527766679983,0.507
5.395525369556531,0.514
5.397522972433079,0.516
5.399520575309628,0.517
5.401518178186176,0.514
5.403515781062724,0.51
5.405513383939272,0.51
5.40751098681582,0.508
5.4095085896923685,0.509
5.4115061925689165,0.509
5.413503795445465,0.51
5.415501398322013,0.514
5.4174990011985615,0.514
5.41949660407511,0.513
5.421494206951658,0.514
5.423491809828206,0.515
5.425489412704754,0.517
5.427487015581302,0.515
5.42948461845785,0.517
5.431482221334398,0.519
5.433479824210946,0.517
5.435477427087495,0.518
5.437475029964043,0.518
5.439472632840591,0.519
5.441470235717139,0.516
5.443467838593687,0.512
5.445465441470235,0.509
5.447463044346783,0.512
5.449460647223331,0.517
5.451458250099879,0.515
5.453455852976428,0.513
5.455453455852976,0.513
5.457451058729524,0.511
5.459448661606072,0.509
5.46144626448262,0.511
5.463443867359168,0.511
5.465441470235716,0.512
5.467439073112264,0.514
5.4694366759888124,0.515
5.471434278865361,0.513
5.473431881741909,0.51
5.4754294846184575,0.509
5.4774270874950055,0.511
5.4794246903715536,0.511
5.481422293248102,0.513
5.48341989612465,0.514
5.485417499001198,0.512
5.487415101877746,0.512
5.489412704754295,0.512
5.491410307630843,0.509
5.493407910507391,0.511
5.495405513383939,0.51
5.497403116260487,0.511
5.499400719137035,0.514
5.501398322013583,0.513
5.503395924890131,0.519
5.505393527766679,0.519
5.507391130643228,0.516
5.509388733519776,0.516
5.511386336396324,0.517
5.513383939272872,0.518
5.51538154214942,0.52
5.517379145025968,0.52
5.519376747902516,0.522
5.521374350779064,0.518
5.523371953655612,0.514
5.525369556532161,0.519
5.527367159408709,0.52
5.529364762285257,0.521
5.531362365161805,0.519
5.533359968038353,0.518
5.535357570914901,0.517
5.5373551737914495,0.514
5.5393527766679975,0.515
5.541350379544546,0.515
5.5433479824210945,0.511
5.5453455852976425,0.509
5.547343188174191,0.513
5.549340791050739,0.514
5.551338393927287,0.515
5.553335996803835,0.514
5.555333599680383,0.516
5.557331202556931,0.521
5.559328805433479,0.522
5.561326408310028,0.523
5.563324011186576,0.521
5.565321614063124,0.519
5.567319216939672,0.517
5.56931681981622,0.511
5.571314422692768,0.51
5.573312025569316,0.514
5.575309628445864,0.516
5.577307231322412,0.516
5.579304834198961,0.517
5.581302437075509,0.519
5.583300039952057,0.522
5.585297642828605,0.522
5.587295245705153,0.519
5.589292848581701,0.523
5.591290451458249,0.525
5.593288054334797,0.523
5.595285657211345,0.524
5.597283260087894,0.524
5.599280862964442,0.523
5.60127846584099,0.521
5.6032760687175385,0.518
5.6052736715940865,0.521
5.607271274470635,0.521
5.609268877347183,0.52
5.611266480223731,0.518
5.613264083100279,0.519
5.615261685976828,0.52
5.617259288853376,0.518
5.619256891729924,0.517
5.621254494606472,0.518
5.62325209748302,0.522
5.625249700359568,0.519
5.627247303236116,0.517
5.629244906112664,0.52
5.631242508989212,0.522
5.633240111865761,0.521
5.635237714742309,0.522
5.637235317618857,0.525
5.639232920495405,0.526
5.641230523371953,0.523
5.643228126248501,0.52
5.645225729125049,0.52
5.647223332001597,0.515
5.649220934878145,0.514
5.651218537754694,0.517
5.653216140631242,0.514
5.65521374350779,0.514
5.657211346384338,0.518
5.659208949260886,0.518
5.661206552137434,0.512
5.663204155013982,0.508
5.6652017578905305,0.513
5.6671993607670785,0.517
5.6691969636436275,0.513
5.6711945665201755,0.51
5.6731921693967235,0.515
5.675189772273272,0.517
5.67718737514982,0.516
5.679184978026368,0.515
5.681182580902916,0.514
5.683180183779464,0.514
5.685177786656012,0.514
5.687175389532561,0.513
5.689172992409109,0.513
5.691170595285657,0.508
5.693168198162205,0.504
5.695165801038753,0.507
5.697163403915301,0.505
5.699161006791849,0.502
5.701158609668397,0.502
5.703156212544945,0.508
5.705153815421494,0.51
5.707151418298042,0.507
5.70914902117459,0.505
5.711146624051138,0.504
5.713144226927686,0.504
5.715141829804234,0.5
5.717139432680782,0.497
5.71913703555733,0.496
5.721134638433878,0.495
5.723132241310427,0.5
5.725129844186975,0.501
5.727127447063523,0.496
5.729125049940071,0.496
5.7311226528166195,0.498
5.7331202556931675,0.497
5.735117858569716,0.495
5.737115461446264,0.497
5.739113064322812,0.498
5.741110667199361,0.492
5.743108270075909,0.492
5.745105872952457,0.491
5.747103475829005,0.483
5.749101078705553,0.483
5.751098681582101,0.48
5.753096284458649,0.478
5.755093887335197,0.48
5.757091490211745,0.479
5.759089093088294,0.479
5.761086695964842,0.482
5.76308429884139,0.483
5.765081901717938,0.478
5.767079504594486,0.476
5.769077107471034,0.478
5.771074710347582,0.473
5.77307231322413,0.469
5.775069916100678,0.471
5.777067518977227,0.473
5.779065121853775,0.474
5.781062724730323,0.471
5.783060327606871,0.473
5.785057930483419,0.479
5.787055533359967,0.472
5.789053136236515,0.472
5.7910507391130635,0.474
5.7930483419896115,0.474
5.79504594486616,0.476
5.7970435477427085,0.48
5.7990411506192565,0.483
5.801038753495805,0.48
5.803036356372353,0.478
5.805033959248901,0.475
5.807031562125449,0.478
5.809029165001997,0.485
5.811026767878545,0.486
5.813024370755094,0.486
5.815021973631642,0.486
5.81701957650819,0.484
5.819017179384738,0.485
5.821014782261286,0.485
5.823012385137834,0.487
5.825009988014382,0.491
5.82700759089093,0.489
5.829005193767478,0.489
5.831002796644027,0.489
5.833000399520575,0.489
5.834998002397123,0.491
5.836995605273671,0.491
5.838993208150219,0.49
5.840990811026767,0.494
5.842988413903315,0.494
5.844986016779863,0.491
5.846983619656411,0.494
5.84898122253296,0.494
5.850978825409508,0.492
5.852976428286056,0.497
5.854974031162604,0.496
5.856971634039152,0.493
5.8589692369157005,0.498
5.8609668397922485,0.502
5.862964442668797,0.503
5.864962045545345,0.499
5.8669596484218935,0.497
5.868957251298442,0.495
5.87095485417499,0.499
5.872952457051538,0.502
5.874950059928086,0.499
5.876947662804634,0.498
5.878945265681182,0.493
5.88094286855773,0.495
5.882940471434278,0.499
5.884938074310827,0.499
5.886935677187375,0.498
5.888933280063923,0.495
5.890930882940471,0.495
5.892928485817019,0.497
5.894926088693567,0.499
5.896923691570115,0.5
5.898921294446663,0.499
5.900918897323211,0.5
5.90291650019976,0.501
5.904914103076308,0.497
5.906911705952856,0.496
5.908909308829404,0.496
5.910906911705952,0.498
5.9129045145825,0.497
5.914902117459048,0.496
5.916899720335596,0.499
5.9188973232121445,0.497
5.920894926088693,0.493
5.922892528965241,0.493
5.9248901318417895,0.497
5.9268877347183375,0.498
5.928885337594886,0.496
5.930882940471434,0.499
5.932880543347982,0.498
5.93487814622453,0.497
5.936875749101078,0.498
5.938873351977627,0.5
5.940870954854175,0.504
5.942868557730723,0.504
5.944866160607271,0.503
5.946863763483819,0.503
5.948861366360367,0.503
5.950858969236915,0.497
5.952856572113463,0.499
5.954854174990011,0.503
5.95685177786656,0.501
5.958849380743108,0.502
5.960846983619656,0.501
5.962844586496204,0.498
5.964842189372752,0.494
5.9668397922493,0.494
5.968837395125848,0.496
5.970834998002396,0.495
5.972832600878944,0.495
5.974830203755493,0.494
5.976827806632041,0.495
5.978825409508589,0.498
5.980823012385137,0.499
5.982820615261685,0.502
5.9848182181382334,0.501
5.9868158210147815,0.498
5.9888134238913295,0.5
5.990811026767878,0.503
5.9928086296444265,0.5
5.9948062325209746,0.499
5.996803835397523,0.497
5.998801438274071,0.497
6.000799041150619,0.494
6.002796644027167,0.494
6.004794246903715,0.495
6.006791849780263,0.492
6.008789452656811,0.495
6.01078705553336,0.496
6.012784658409908,0.497
6.014782261286456,0.498
6.016779864163004,0.499
6.018777467039552,0.496
6.0207750699161,0.497
6.022772672792648,0.504
6.024770275669196,0.503
6.026767878545744,0.503
6.028765481422293,0.5
6.030763084298841,0.5
6.032760687175389,0.503
6.034758290051937,0.502
6.036755892928485,0.504
6.038753495805033,0.506
6.040751098681581,0.502
6.042748701558129,0.498
6.044746304434677,0.501
6.046743907311226,0.499
6.048741510187774,0.498
6.050739113064322,0.502
6.0527367159408705,0.504
6.0547343188174185,0.504
6.056731921693967,0.505
6.058729524570515,0.504
6.060727127447063,0.504
6.062724730323611,0.506
6.06472233320016,0.509
6.066719936076708,0.509
6.068717538953256,0.51
6.070715141829804,0.513
6.072712744706352,0.511
6.0747103475829,0.507
6.076707950459448,0.51
6.078705553335996,0.514
6.080703156212544,0.511
6.082700759089093,0.512
6.084698361965641,0.506
6.086695964842189,0.505
6.088693567718737,0.506
6.090691170595285,0.505
6.092688773471833,0.509
6.094686376348381,0.51
6.096683979224929,0.51
6.098681582101477,0.506
6.100679184978026,0.508
6.102676787854574,0.512
6.104674390731122,0.508
6.10667199360767,0.507
6.108669596484218,0.505
6.110667199360766,0.509
6.1126648022373145,0.515
6.1146624051138625,0.512
6.1166600079904105,0.509
6.1186576108669595,0.509
6.1206552137435075,0.509
6.122652816620056,0.506
6.124650419496604,0.507
6.126648022373152,0.513
6.1286456252497,0.514
6.130643228126248,0.51
6.132640831002796,0.508
6.134638433879344,0.512
6.136636036755892,0.514
6.138633639632441,0.513
6.140631242508989,0.512
6.142628845385537,0.511
6.144626448262085,0.512
6.146624051138633,0.512
6.148621654015181,0.511
6.150619256891729,0.517
6.152616859768277,0.516
6.154614462644825,0.513
6.156612065521374,0.518
6.158609668397922,0.516
6.16060727127447,0.513
6.162604874151018,0.52
6.164602477027566,0.519
6.166600079904114,0.514
6.168597682780662,0.511
6.17059528565721,0.508
6.172592888533758,0.509
6.174590491410307,0.506
6.176588094286855,0.508
6.1785856971634034,0.513
6.1805833000399515,0.513
6.1825809029164995,0.513
6.184578505793048,0.513
6.186576108669596,0.514
6.188573711546144,0.518
6.190571314422692,0.519
6.192568917299241,0.52
6.194566520175789,0.525
6.196564123052337,0.523
6.198561725928885,0.519
6.200559328805433,0.525
6.202556931681981,0.526
6.204554534558529,0.525
6.206552137435077,0.52
6.208549740311625,0.522
6.210547343188174,0.526
6.212544946064722,0.526
6.21454254894127,0.527
6.216540151817818,0.522
6.218537754694366,0.522
6.220535357570914,0.524
6.222532960447462,0.525
6.22453056332401,0.525
6.226528166200558,0.524
6.228525769077107,0.523
6.230523371953655,0.524
6.232520974830203,0.524
6.234518577706751,0.522
6.236516180583299,0.526
6.238513783459847,0.528
6.2405113863363955,0.528
6.2425089892129435,0.528
6.2445065920894915,0.526
6.2465041949660405,0.527
6.2485017978425885,0.525
6.250499400719137,0.524
6.252497003595685,0.529
6.254494606472233,0.526
6.256492209348781,0.523
6.258489812225329,0.523
6.260487415101877,0.522
6.262485017978425,0.53
6.264482620854974,0.534
6.266480223731522,0.536
6.26847782660807,0.535
6.270475429484618,0.53
6.272473032361166,0.526
6.274470635237714,0.525
6.276468238114262,0.526
6.27846584099081,0.526
6.280463443867358,0.533
6.282461046743907,0.534
6.284458649620455,0.532
6.286456252497003,0.527
6.288453855373551,0.526
6.290451458250099,0.526
6.292449061126647,0.52
6.294446664003195,0.523
6.296444266879743,0.523
6.298441869756291,0.529
6.30043947263284,0.53
6.302437075509388,0.529
6.304434678385936,0.53
6.3064322812624845,0.527
6.3084298841390325,0.528
6.3104274870155805,0.527
6.312425089892129,0.525
6.314422692768677,0.528
6.316420295645225,0.53
6.318417898521774,0.526
6.320415501398322,0.526
6.32241310427487,0.527
6.324410707151418,0.528
6.326408310027966,0.528
6.328405912904514,0.526
6.330403515781062,0.526
6.33240111865761,0.525
6.334398721534158,0.524
6.336396324410707,0.527
6.338393927287255,0.523
6.340391530163803,0.52
6.342389133040351,0.519
6.344386735916899,0.521
6.346384338793447,0.527
6.348381941669995,0.53
6.350379544546543,0.527
6.352377147423091,0.527
6.35437475029964,0.527
6.356372353176188,0.526
6.358369956052736,0.531
6.360367558929284,0.53
6.362365161805832,0.526
6.36436276468238,0.534
6.366360367558928,0.536
6.3683579704354765,0.529
6.3703555733120245,0.523
6.372353176188573,0.521
6.3743507790651215,0.524
6.3763483819416695,0.531
6.378345984818218,0.533
6.380343587694766,0.527
6.382341190571314,0.526
6.384338793447862,0.527
6.38633639632441,0.527
6.388333999200958,0.525
6.390331602077507,0.526
6.392329204954055,0.531
6.394326807830603,0.528
6.396324410707151,0.529
6.398322013583699,0.529
6.400319616460247,0.525
6.402317219336795,0.519
6.404314822213343,0.516
6.406312425089891,0.52
6.40831002796644,0.521
6.410307630842988,0.524
6.412305233719536,0.525
6.414302836596084,0.523
6.416300439472632,0.526
6.41829804234918,0.523
6.420295645225728,0.522
6.422293248102276,0.523
6.424290850978824,0.524
6.426288453855373,0.529
6.428286056731921,0.526
6.430283659608469,0.523
6.432281262485017,0.526
6.4342788653615655,0.526
6.4362764682381135,0.525
6.4382740711146615,0.521
6.44027167399121,0.523
6.442269276867758,0.521
6.444266879744307,0.523
6.446264482620855,0.524
6.448262085497403,0.524
6.450259688373951,0.521
6.452257291250499,0.518
6.454254894127047,0.52
6.456252497003595,0.523
6.458250099880143,0.523
6.460247702756691,0.52
6.46224530563324,0.52
6.464242908509788,0.52
6.466240511386336,0.523
6.468238114262884,0.523
6.470235717139432,0.523
6.47223332001598,0.524
6.474230922892528,0.528
6.476228525769076,0.53
6.478226128645624,0.524
6.480223731522173,0.521
6.482221334398721,0.521
6.484218937275269,0.523
6.486216540151817,0.522
6.488214143028365,0.521
6.490211745904913,0.522
6.492209348781461,0.521
6.494206951658009,0.52
6.4962045545345575,0.518
6.498202157411106,0.518
6.5001997602876544,0.519
6.5021973631642025,0.519
6.5041949660407505,0.523
6.506192568917299,0.526
6.508190171793847,0.525
6.510187774670395,0.524
6.512185377546943,0.523
6.514182980423491,0.526
6.51618058330004,0.524
6.518178186176588,0.519
6.520175789053136,0.521
6.522173391929684,0.52
6.524170994806232,0.522
6.52616859768278,0.526
6.528166200559328,0.525
6.530163803435876,0.522
6.532161406312424,0.521
6.534159009188973,0.524
6.536156612065521,0.521
6.538154214942069,0.522
6.540151817818617,0.53
6.542149420695165,0.53
6.544147023571713,0.532
6.546144626448261,0.529
6.548142229324809,0.525
6.550139832201357,0.522
6.552137435077906,0.518
6.554135037954454,0.52
6.556132640831002,0.519
6.55813024370755,0.519
6.560127846584098,0.522
6.5621254494606465,0.525
6.5641230523371945,0.52
6.5661206552137426,0.512
6.568118258090291,0.516
6.5701158609668395,0.516
6.572113463843388,0.512
6.574111066719936,0.513
6.576108669596484,0.514
6.578106272473032,0.515
6.58010387534958,0.511
6.582101478226128,0.51
6.584099081102676,0.509
6.586096683979224,0.512
6.588094286855773,0.516
6.590091889732321,0.514
6.592089492608869,0.512
6.594087095485417,0.513
6.596084698361965,0.512
6.598082301238513,0.51
6.600079904115061,0.504
6.602077506991609,0.499
6.604075109868157,0.496
6.606072712744706,0.493
6.608070315621254,0.491
6.610067918497802,0.492
6.61206552137435,0.496
6.614063124250898,0.497
6.616060727127446,0.498
6.618058330003994,0.498
6.620055932880542,0.497
6.62205353575709,0.498
6.624051138633639,0.495
6.626048741510187,0.492
6.6280463443867355,0.495
6.6300439472632835,0.493
6.6320415501398315,0.489
6.63403915301638,0.488
6.636036755892928,0.482
6.638034358769476,0.476
6.640031961646024,0.473
6.642029564522573,0.469
6.644027167399121,0.463
6.646024770275669,0.46
6.648022373152217,0.458
6.650019976028765,0.462
6.652017578905313,0.464
6.654015181781861,0.461
6.656012784658409,0.46
6.658010387534957,0.461
6.660007990411506,0.468
6.662005593288054,0.469
6.664003196164602,0.47
6.66600079904115,0.469
6.667998401917698,0.468
6.669996004794246,0.474
6.671993607670794,0.477
6.673991210547342,0.481
6.67598881342389,0.484
6.677986416300439,0.485
6.679984019176987,0.484
6.681981622053535,0.481
6.683979224930083,0.484
6.685976827806631,0.486
6.687974430683179,0.484
6.6899720335597275,0.489
6.6919696364362755,0.498
6.693967239312824,0.499
6.6959648421893725,0.505
6.6979624450659205,0.513
6.699960047942469,0.512
6.701957650819017,0.512
6.703955253695565,0.516
6.705952856572113,0.52
6.707950459448661,0.522
6.709948062325209,0.527
6.711945665201757,0.534
6.713943268078306,0.535
6.715940870954854,0.537
6.717938473831402,0.539
6.71993607670795,0.535
6.721933679584498,0.529
6.723931282461046,0.529
6.725928885337594,0.532
6.727926488214142,0.535
6.72992409109069,0.532
6.731921693967239,0.531
6.733919296843787,0.531
6.735916899720335,0.528
6.737914502596883,0.528
6.739912105473431,0.53
6.741909708349979,0.527
6.743907311226527,0.527
6.745904914103075,0.527
6.747902516979623,0.521
6.749900119856172,0.523
6.75189772273272,0.524
6.753895325609268,0.521
6.7558929284858165,0.523
6.7578905313623645,0.526
6.7598881342389125,0.521
6.761885737115461,0.514
6.763883339992009,0.51
6.765880942868557,0.508
6.767878545745106,0.509
6.769876148621654,0.509
6.771873751498202,0.514
6.77387135437475,0.51
6.775868957251298,0.507
6.777866560127846,0.512
6.779864163004394,0.515
6.781861765880942,0.518
6.78385936875749,0.518
6.785856971634039,0.519
6.787854574510587,0.519
6.789852177387135,0.522
6.791849780263683,0.522
6.793847383140231,0.522
6.795844986016779,0.525
6.797842588893327,0.527
6.799840191769875,0.523
6.801837794646423,0.52
6.803835397522972,0.519
6.80583300039952,0.517
6.807830603276068,0.521
6.809828206152616,0.52
6.811825809029164,0.518
6.813823411905712,0.516
6.81582101478226,0.518
6.8178186176588085,0.521
6.8198162205353565,0.517
6.8218138234119055,0.516
6.8238114262884535,0.521
6.8258090291650015,0.522
6.82780663204155,0.52
6.829804234918098,0.519
6.831801837794646,0.516
6.833799440671194,0.518
6.835797043547742,0.518
6.83779464642429,0.516
6.839792249300839,0.517
6.841789852177387,0.512
6.843787455053935,0.513
6.845785057930483,0.518
6.847782660807031,0.521
6.849780263683579,0.517
6.851777866560127,0.519
6.853775469436675,0.519
6.855773072313223,0.516
6.857770675189772,0.52
6.85976827806632,0.515
6.861765880942868,0.514
6.863763483819416,0.519
6.865761086695964,0.526
6.867758689572512,0.533
6.86975629244906,0.535
6.871753895325608,0.546
6.873751498202156,0.554
6.875749101078705,0.561
6.877746703955253,0.569
6.879744306831801,0.572
6.881741909708349,0.57
6.8837395125848975,0.562
6.8857371154614455,0.554
6.8877347183379936,0.542
6.889732321214542,0.531
6.89172992409109,0.531
6.893727526967639,0.537
6.895725129844187,0.544
6.897722732720735,0.55
6.899720335597283,0.554
6.901717938473831,0.558
6.903715541350379,0.567
6.905713144226927,0.571
6.907710747103475,0.584
6.909708349980023,0.608
6.911705952856572,0.63
6.91370355573312,0.636
6.915701158609668,0.62
6.917698761486216,0.6
6.919696364362764,0.583
6.921693967239312,0.577
6.92369157011586,0.59
6.925689172992408,0.599
6.927686775868956,0.609
6.929684378745505,0.607
6.931681981622053,0.602
6.933679584498601,0.595
6.935677187375149,0.585
6.937674790251697,0.588
6.939672393128245,0.584
6.941669996004793,0.571
6.943667598881341,0.537
6.9456652017578895,0.505
6.947662804634438,0.461
6.9496604075109865,0.402
6.9516580103875345,0.355
6.9536556132640825,0.309
6.955653216140631,0.254
6.957650819017179,0.192
6.959648421893727,0.145
6.961646024770275,0.103
6.963643627646823,0.067
